current_price,days_before_departure,total_duration_minutes,stops,departure_month,departure_month_sin,departure_month_cos,future_price_change_percent,future_price
953.42,109,1424,0,7,1.2246467991473532e-16,-1.0,7.582,1025.71
1061.22,159,508,1,9,-0.8660254037844385,-0.5000000000000004,1.4238,1076.33
41.31,354,225,0,8,-0.4999999999999997,-0.8660254037844388,7.7827,44.53
384.31,363,998,0,5,0.8660254037844387,-0.4999999999999998,6.9819,411.14
131.92,55,881,2,12,-0.5000000000000004,0.8660254037844384,-1.5274,129.91
346.12,326,1495,0,5,0.8660254037844387,-0.4999999999999998,5.8562,366.39
1623.14,33,963,2,12,-0.5000000000000004,0.8660254037844384,-2.1243,1588.66
282.11,273,1281,3,6,0.49999999999999994,-0.8660254037844387,5.1633,296.67
1876.03,309,1259,0,1,0.0,1.0,0.9585,1894.01
5000.0,326,1478,0,1,0.0,1.0,1.8665,5093.33
4423.23,81,1223,0,12,-0.5000000000000004,0.8660254037844384,0.0705,4426.35
2505.5,327,1017,1,7,1.2246467991473532e-16,-1.0,7.1024,2683.45
3169.24,42,1605,3,5,0.8660254037844387,-0.4999999999999998,0.0528,3170.91
282.76,189,791,2,10,-1.0,-1.8369701987210297e-16,0.9735,285.51
1917.49,171,1691,2,8,-0.4999999999999997,-0.8660254037844388,2.7589,1970.39
1360.87,115,1315,0,8,-0.4999999999999997,-0.8660254037844388,4.8085,1426.3
4572.0,8,603,0,9,-0.8660254037844385,-0.5000000000000004,-1.5829,4499.63
526.36,282,142,0,3,0.8660254037844386,0.5000000000000001,3.7333,546.01
417.26,122,1379,2,2,0.49999999999999994,0.8660254037844387,0.2777,418.42
1871.61,242,194,0,9,-0.8660254037844385,-0.5000000000000004,3.8232,1943.16
1151.43,150,70,0,1,0.0,1.0,-0.3699,1147.17
109.07,136,1424,0,9,-0.8660254037844385,-0.5000000000000004,3.8516,113.28
825.97,324,871,0,2,0.49999999999999994,0.8660254037844387,0.9187,833.56
849.98,34,991,0,4,1.0,6.123233995736766e-17,0.4716,853.99
1155.75,269,1326,0,9,-0.8660254037844385,-0.5000000000000004,2.7235,1187.22
5000.0,273,1761,2,8,-0.4999999999999997,-0.8660254037844388,4.815,5240.75
1042.96,139,1563,1,10,-1.0,-1.8369701987210297e-16,2.0853,1064.71
2238.29,96,238,0,8,-0.4999999999999997,-0.8660254037844388,0.2598,2244.11
232.02,1,624,1,1,0.0,1.0,-2.5649,226.07
72.46,342,1163,0,11,-0.8660254037844386,0.5000000000000001,5.5449,76.48
216.21,346,314,1,3,0.8660254037844386,0.5000000000000001,4.5168,225.98
491.58,88,386,0,2,0.49999999999999994,0.8660254037844387,-2.0102,481.7
2574.58,11,1019,1,11,-0.8660254037844386,0.5000000000000001,2.3744,2635.71
847.76,44,544,0,3,0.8660254037844386,0.5000000000000001,-1.3416,836.39
306.12,24,296,0,7,1.2246467991473532e-16,-1.0,0.2499,306.89
538.16,304,1564,1,6,0.49999999999999994,-0.8660254037844387,8.4381,583.57
5000.0,326,758,1,10,-1.0,-1.8369701987210297e-16,1.5231,5076.16
87.47,56,737,1,1,0.0,1.0,2.1942,89.39
137.37,273,1002,0,2,0.49999999999999994,0.8660254037844387,2.0874,140.23
1004.72,65,1021,0,5,0.8660254037844387,-0.4999999999999998,2.4772,1029.61
1288.52,134,844,1,6,0.49999999999999994,-0.8660254037844387,1.614,1309.32
379.27,219,1336,0,10,-1.0,-1.8369701987210297e-16,6.0425,402.19
48.3,263,475,0,8,-0.4999999999999997,-0.8660254037844388,7.634,51.99
685.41,320,1312,0,2,0.49999999999999994,0.8660254037844387,1.8871,698.34
115.05,16,1309,0,12,-0.5000000000000004,0.8660254037844384,0.3844,115.49
43.18,71,57,0,6,0.49999999999999994,-0.8660254037844387,4.2871,45.03
279.52,102,1143,0,12,-0.5000000000000004,0.8660254037844384,0.6384,281.3
71.82,113,371,1,12,-0.5000000000000004,0.8660254037844384,2.291,73.46
382.13,365,903,1,1,0.0,1.0,2.2456,390.71
2233.05,284,1586,1,7,1.2246467991473532e-16,-1.0,4.5707,2335.12
49.94,117,483,1,6,0.49999999999999994,-0.8660254037844387,1.6389,50.76
522.21,355,863,0,6,0.49999999999999994,-0.8660254037844387,4.5186,545.81
598.93,182,1513,2,4,1.0,6.123233995736766e-17,3.2812,618.59
49.93,183,979,1,7,1.2246467991473532e-16,-1.0,5.9655,52.91
1148.99,158,158,0,6,0.49999999999999994,-0.8660254037844387,4.4841,1200.51
53.17,52,140,0,3,0.8660254037844386,0.5000000000000001,-0.4152,52.95
3908.28,341,894,1,4,1.0,6.123233995736766e-17,0.9156,3944.06
709.93,5,205,1,2,0.49999999999999994,0.8660254037844387,-3.3175,686.37
132.77,63,176,1,11,-0.8660254037844386,0.5000000000000001,2.9436,136.68
4896.19,84,1626,1,9,-0.8660254037844385,-0.5000000000000004,0.9303,4941.74
353.44,102,1298,2,5,0.8660254037844387,-0.4999999999999998,2.7727,363.25
167.31,48,1060,2,5,0.8660254037844387,-0.4999999999999998,-1.2642,165.2
237.46,6,412,1,1,0.0,1.0,-2.6317,231.22
1013.56,248,1466,2,4,1.0,6.123233995736766e-17,2.0806,1034.65
1546.34,354,1156,2,12,-0.5000000000000004,0.8660254037844384,2.0197,1577.57
895.14,44,365,0,1,0.0,1.0,-1.7517,879.46
4249.64,108,1254,1,2,0.49999999999999994,0.8660254037844387,-2.4261,4146.54
3640.29,185,390,0,11,-0.8660254037844386,0.5000000000000001,-0.0583,3638.17
120.58,339,777,0,7,1.2246467991473532e-16,-1.0,6.819,128.8
3662.09,254,860,0,1,0.0,1.0,-0.2103,3654.39
67.89,280,451,0,6,0.49999999999999994,-0.8660254037844387,4.6988,71.08
5000.0,212,1320,0,9,-0.8660254037844385,-0.5000000000000004,5.6946,5284.73
181.69,152,1069,0,5,0.8660254037844387,-0.4999999999999998,3.7902,188.58
144.92,73,465,0,5,0.8660254037844387,-0.4999999999999998,3.8155,150.45
274.85,316,355,1,8,-0.4999999999999997,-0.8660254037844388,4.802,288.05
105.88,294,839,2,8,-0.4999999999999997,-0.8660254037844388,3.5788,109.67
2487.96,9,1235,3,11,-0.8660254037844386,0.5000000000000001,-2.4937,2425.91
88.17,261,846,0,3,0.8660254037844386,0.5000000000000001,4.1125,91.8
354.65,30,627,0,4,1.0,6.123233995736766e-17,4.0749,369.1
2749.09,270,459,2,2,0.49999999999999994,0.8660254037844387,-1.2565,2714.55
1057.06,302,1029,0,8,-0.4999999999999997,-0.8660254037844388,5.7385,1117.72
818.46,47,1043,3,7,1.2246467991473532e-16,-1.0,3.3419,845.81
4696.49,158,630,1,5,0.8660254037844387,-0.4999999999999998,4.395,4902.9
54.6,45,854,0,9,-0.8660254037844385,-0.5000000000000004,2.5855,56.01
259.12,207,1261,0,5,0.8660254037844387,-0.4999999999999998,4.9492,271.94
59.63,339,52,0,3,0.8660254037844386,0.5000000000000001,4.6257,62.39
145.52,29,1443,0,7,1.2246467991473532e-16,-1.0,5.2164,153.11
142.73,145,973,0,6,0.49999999999999994,-0.8660254037844387,6.9488,152.65
958.54,356,985,1,5,0.8660254037844387,-0.4999999999999998,6.7002,1022.76
130.98,110,287,1,6,0.49999999999999994,-0.8660254037844387,4.222,136.51
1234.55,48,1080,0,11,-0.8660254037844386,0.5000000000000001,0.8546,1245.1
1758.57,178,1093,0,3,0.8660254037844386,0.5000000000000001,0.9618,1775.48
328.36,186,860,0,4,1.0,6.123233995736766e-17,3.2518,339.04
708.16,242,1212,0,7,1.2246467991473532e-16,-1.0,5.6807,748.39
110.36,114,1480,1,1,0.0,1.0,2.8316,113.48
2037.49,349,1434,1,2,0.49999999999999994,0.8660254037844387,2.3656,2085.69
304.11,190,588,1,7,1.2246467991473532e-16,-1.0,4.9866,319.27
2704.73,104,1025,0,7,1.2246467991473532e-16,-1.0,2.5942,2774.89
414.89,351,128,0,8,-0.4999999999999997,-0.8660254037844388,7.0952,444.32
1358.59,338,1034,1,2,0.49999999999999994,0.8660254037844387,0.8264,1369.82
205.41,182,367,1,11,-0.8660254037844386,0.5000000000000001,0.9572,207.37
247.72,9,629,1,6,0.49999999999999994,-0.8660254037844387,4.3106,258.4
413.36,218,1030,0,2,0.49999999999999994,0.8660254037844387,3.5278,427.95
965.82,203,1003,2,4,1.0,6.123233995736766e-17,0.875,974.27
634.9,54,1302,0,3,0.8660254037844386,0.5000000000000001,-0.489,631.79
1581.04,232,171,0,6,0.49999999999999994,-0.8660254037844387,3.5236,1636.75
81.68,307,1684,1,6,0.49999999999999994,-0.8660254037844387,5.682,86.32
3761.33,38,1074,0,6,0.49999999999999994,-0.8660254037844387,0.7485,3789.49
3713.45,264,838,1,6,0.49999999999999994,-0.8660254037844387,3.3405,3837.5
106.41,51,80,0,11,-0.8660254037844386,0.5000000000000001,-3.9121,102.25
54.89,274,105,0,12,-0.5000000000000004,0.8660254037844384,3.1824,56.63
668.97,153,646,0,6,0.49999999999999994,-0.8660254037844387,5.6456,706.73
67.2,2,985,1,12,-0.5000000000000004,0.8660254037844384,1.5493,68.24
139.77,353,860,1,10,-1.0,-1.8369701987210297e-16,5.2153,147.06
456.63,60,477,0,10,-1.0,-1.8369701987210297e-16,0.844,460.48
940.85,218,991,0,3,0.8660254037844386,0.5000000000000001,4.0168,978.64
127.13,66,939,0,6,0.49999999999999994,-0.8660254037844387,3.4697,131.54
3511.1,341,544,0,5,0.8660254037844387,-0.4999999999999998,2.5049,3599.04
101.54,270,646,1,2,0.49999999999999994,0.8660254037844387,1.897,103.47
94.59,294,689,0,1,0.0,1.0,3.3343,97.74
117.4,158,1127,0,8,-0.4999999999999997,-0.8660254037844388,4.46,122.63
4032.43,171,900,0,6,0.49999999999999994,-0.8660254037844387,2.757,4143.61
2339.35,232,320,1,10,-1.0,-1.8369701987210297e-16,1.0556,2364.05
72.42,287,1627,1,9,-0.8660254037844385,-0.5000000000000004,6.2914,76.98
1244.78,309,496,1,2,0.49999999999999994,0.8660254037844387,0.8726,1255.64
75.63,6,1184,1,11,-0.8660254037844386,0.5000000000000001,4.3677,78.94
56.06,242,535,2,6,0.49999999999999994,-0.8660254037844387,4.4486,58.56
57.71,39,415,0,7,1.2246467991473532e-16,-1.0,4.8854,60.53
2643.04,105,1255,2,12,-0.5000000000000004,0.8660254037844384,-2.8844,2566.8
424.85,303,1339,1,8,-0.4999999999999997,-0.8660254037844388,6.7546,453.55
684.26,91,864,0,1,0.0,1.0,-0.4139,681.43
40.0,291,187,1,3,0.8660254037844386,0.5000000000000001,2.2484,40.9
4187.63,169,1496,1,6,0.49999999999999994,-0.8660254037844387,6.5228,4460.78
4307.64,85,571,1,1,0.0,1.0,-1.9159,4225.11
132.09,122,575,0,3,0.8660254037844386,0.5000000000000001,-0.0194,132.07
800.57,194,202,0,10,-1.0,-1.8369701987210297e-16,0.3722,803.55
1407.69,280,1500,2,2,0.49999999999999994,0.8660254037844387,1.3632,1426.88
4403.53,221,695,0,3,0.8660254037844386,0.5000000000000001,1.9563,4489.68
385.88,341,364,0,7,1.2246467991473532e-16,-1.0,6.0875,409.37
158.23,317,972,0,2,0.49999999999999994,0.8660254037844387,1.4294,160.5
211.63,275,330,0,4,1.0,6.123233995736766e-17,6.7214,225.86
1010.41,220,966,1,12,-0.5000000000000004,0.8660254037844384,3.3121,1043.88
494.65,106,1166,1,8,-0.4999999999999997,-0.8660254037844388,4.1709,515.28
83.69,151,1526,2,12,-0.5000000000000004,0.8660254037844384,-1.1434,82.74
2405.97,43,1056,0,5,0.8660254037844387,-0.4999999999999998,4.7334,2519.85
2928.53,136,871,0,8,-0.4999999999999997,-0.8660254037844388,5.7116,3095.8
324.4,339,94,0,3,0.8660254037844386,0.5000000000000001,2.6915,333.13
469.97,155,383,0,5,0.8660254037844387,-0.4999999999999998,5.1695,494.27
522.52,41,1070,1,3,0.8660254037844386,0.5000000000000001,-0.405,520.41
592.26,238,826,0,10,-1.0,-1.8369701987210297e-16,2.2799,605.76
78.62,352,821,0,3,0.8660254037844386,0.5000000000000001,4.5929,82.23
426.94,317,1393,2,3,0.8660254037844386,0.5000000000000001,0.3302,428.35
486.85,100,1458,1,6,0.49999999999999994,-0.8660254037844387,2.345,498.27
5000.0,166,777,0,6,0.49999999999999994,-0.8660254037844387,4.9371,5246.85
47.47,194,365,1,4,1.0,6.123233995736766e-17,3.156,48.97
199.86,90,688,0,5,0.8660254037844387,-0.4999999999999998,1.5712,203.0
463.63,98,821,2,4,1.0,6.123233995736766e-17,0.7035,466.9
2603.53,86,880,1,11,-0.8660254037844386,0.5000000000000001,-1.8448,2555.5
442.14,364,903,0,7,1.2246467991473532e-16,-1.0,6.1879,469.5
193.05,273,842,0,12,-0.5000000000000004,0.8660254037844384,1.931,196.78
624.2,307,891,0,12,-0.5000000000000004,0.8660254037844384,4.064,649.56
181.7,298,727,1,8,-0.4999999999999997,-0.8660254037844388,5.5277,191.74
506.91,351,302,0,10,-1.0,-1.8369701987210297e-16,3.4117,524.21
1479.75,38,1364,1,2,0.49999999999999994,0.8660254037844387,-1.3783,1459.35
546.83,322,629,0,12,-0.5000000000000004,0.8660254037844384,-0.169,545.91
693.19,24,347,0,6,0.49999999999999994,-0.8660254037844387,2.0684,707.53
74.3,174,1494,0,9,-0.8660254037844385,-0.5000000000000004,6.0253,78.77
759.85,217,92,0,3,0.8660254037844386,0.5000000000000001,1.4796,771.1
4190.04,130,549,0,2,0.49999999999999994,0.8660254037844387,1.0063,4232.21
561.46,53,1268,1,11,-0.8660254037844386,0.5000000000000001,1.6804,570.89
2117.22,70,997,2,6,0.49999999999999994,-0.8660254037844387,5.5439,2234.6
767.28,301,1271,0,2,0.49999999999999994,0.8660254037844387,0.9714,774.73
1249.96,116,742,1,8,-0.4999999999999997,-0.8660254037844388,3.6223,1295.24
223.01,113,980,0,1,0.0,1.0,1.7105,226.83
4567.84,337,873,1,6,0.49999999999999994,-0.8660254037844387,4.5621,4776.23
128.56,52,727,0,9,-0.8660254037844385,-0.5000000000000004,2.4079,131.66
105.22,334,985,1,9,-0.8660254037844385,-0.5000000000000004,6.4802,112.04
75.98,337,1464,0,6,0.49999999999999994,-0.8660254037844387,7.955,82.02
708.9,219,1151,0,5,0.8660254037844387,-0.4999999999999998,3.147,731.21
808.42,60,664,1,11,-0.8660254037844386,0.5000000000000001,-2.7464,786.22
967.55,57,651,0,3,0.8660254037844386,0.5000000000000001,-0.3317,964.34
100.83,104,635,0,1,0.0,1.0,-0.0962,100.73
1178.03,211,1116,0,2,0.49999999999999994,0.8660254037844387,2.5815,1208.44
117.7,56,1333,2,10,-1.0,-1.8369701987210297e-16,0.3036,118.06
1713.92,166,823,0,6,0.49999999999999994,-0.8660254037844387,4.0993,1784.18
166.65,42,671,0,1,0.0,1.0,-2.508,162.47
352.89,197,1013,2,3,0.8660254037844386,0.5000000000000001,-0.7101,350.38
285.32,7,1023,1,1,0.0,1.0,-2.1994,279.05
324.26,259,1255,0,10,-1.0,-1.8369701987210297e-16,4.1338,337.66
1810.87,20,1532,1,6,0.49999999999999994,-0.8660254037844387,1.1045,1830.87
3858.45,71,133,0,1,0.0,1.0,-1.5409,3799.0
480.3,63,390,0,3,0.8660254037844386,0.5000000000000001,-2.1937,469.77
351.2,304,1042,0,8,-0.4999999999999997,-0.8660254037844388,6.1222,372.7
151.73,19,374,1,8,-0.4999999999999997,-0.8660254037844388,1.9697,154.72
996.07,157,1117,1,10,-1.0,-1.8369701987210297e-16,0.2179,998.24
380.87,216,661,0,1,0.0,1.0,1.8865,388.05
1479.07,188,322,0,1,0.0,1.0,-3.2257,1431.36
834.94,249,778,0,1,0.0,1.0,0.5512,839.54
333.9,293,786,0,5,0.8660254037844387,-0.4999999999999998,6.592,355.91
4835.29,144,1083,0,9,-0.8660254037844385,-0.5000000000000004,0.124,4841.28
62.23,303,1473,1,8,-0.4999999999999997,-0.8660254037844388,7.5317,66.91
1575.56,116,1435,0,3,0.8660254037844386,0.5000000000000001,-0.2303,1571.93
338.59,360,1044,2,8,-0.4999999999999997,-0.8660254037844388,4.7913,354.81
94.03,184,1047,0,8,-0.4999999999999997,-0.8660254037844388,8.0283,101.57
86.48,269,1191,0,3,0.8660254037844386,0.5000000000000001,3.0577,89.13
1323.47,320,1482,0,9,-0.8660254037844385,-0.5000000000000004,7.7803,1426.44
107.38,290,1183,1,6,0.49999999999999994,-0.8660254037844387,5.7912,113.6
2283.78,311,403,0,1,0.0,1.0,0.9501,2305.47
186.04,196,542,0,5,0.8660254037844387,-0.4999999999999998,5.749,196.74
197.75,15,349,0,10,-1.0,-1.8369701987210297e-16,1.7365,201.18
903.66,180,483,1,9,-0.8660254037844385,-0.5000000000000004,3.0999,931.68
125.28,66,807,2,4,1.0,6.123233995736766e-17,0.7614,126.23
49.0,325,770,0,10,-1.0,-1.8369701987210297e-16,2.8263,50.39
458.41,86,1191,0,5,0.8660254037844387,-0.4999999999999998,1.4146,464.89
500.43,83,468,0,6,0.49999999999999994,-0.8660254037844387,5.4425,527.66
314.79,91,316,0,2,0.49999999999999994,0.8660254037844387,2.5901,322.95
372.29,235,832,3,12,-0.5000000000000004,0.8660254037844384,0.6099,374.57
895.61,209,330,0,11,-0.8660254037844386,0.5000000000000001,-1.2326,884.57
2529.34,347,827,1,3,0.8660254037844386,0.5000000000000001,1.2596,2561.2
251.47,152,832,2,7,1.2246467991473532e-16,-1.0,2.9613,258.92
1930.01,103,808,1,10,-1.0,-1.8369701987210297e-16,0.5105,1939.86
56.66,18,507,0,7,1.2246467991473532e-16,-1.0,2.2436,57.93
447.29,2,811,1,3,0.8660254037844386,0.5000000000000001,0.1392,447.91
305.64,136,986,0,12,-0.5000000000000004,0.8660254037844384,1.9331,311.54
308.66,338,109,0,4,1.0,6.123233995736766e-17,5.9493,327.03
87.54,191,1629,3,5,0.8660254037844387,-0.4999999999999998,3.0648,90.22
80.49,327,489,0,5,0.8660254037844387,-0.4999999999999998,5.9497,85.28
147.65,37,246,0,11,-0.8660254037844386,0.5000000000000001,1.3269,149.61
138.23,34,299,0,7,1.2246467991473532e-16,-1.0,4.8219,144.9
300.95,305,841,0,9,-0.8660254037844385,-0.5000000000000004,3.7658,312.28
413.39,39,884,1,11,-0.8660254037844386,0.5000000000000001,0.8867,417.06
105.05,19,325,1,12,-0.5000000000000004,0.8660254037844384,-0.9738,104.03
926.58,147,991,1,11,-0.8660254037844386,0.5000000000000001,1.6963,942.3
232.11,338,367,0,11,-0.8660254037844386,0.5000000000000001,3.2855,239.74
78.94,252,1371,0,12,-0.5000000000000004,0.8660254037844384,5.7757,83.5
132.46,36,495,0,12,-0.5000000000000004,0.8660254037844384,-1.3479,130.67
873.65,306,1500,0,8,-0.4999999999999997,-0.8660254037844388,4.7368,915.04
918.31,308,1122,1,2,0.49999999999999994,0.8660254037844387,0.7355,925.06
2690.06,293,1608,1,2,0.49999999999999994,0.8660254037844387,1.2168,2722.79
155.09,330,1044,2,10,-1.0,-1.8369701987210297e-16,4.4859,162.05
558.71,87,445,1,4,1.0,6.123233995736766e-17,0.4005,560.94
489.08,358,981,0,10,-1.0,-1.8369701987210297e-16,6.4023,520.4
2540.1,117,805,1,12,-0.5000000000000004,0.8660254037844384,-0.3074,2532.29
1775.29,293,1342,1,8,-0.4999999999999997,-0.8660254037844388,5.0169,1864.35
86.69,212,926,2,10,-1.0,-1.8369701987210297e-16,1.1576,87.69
3550.13,285,317,0,4,1.0,6.123233995736766e-17,5.3608,3740.44
208.02,229,424,1,6,0.49999999999999994,-0.8660254037844387,4.5636,217.52
4951.4,235,1127,0,12,-0.5000000000000004,0.8660254037844384,4.0272,5150.8
160.54,225,574,1,10,-1.0,-1.8369701987210297e-16,2.3097,164.25
519.75,285,1484,2,3,0.8660254037844386,0.5000000000000001,3.5757,538.34
556.8,270,648,2,12,-0.5000000000000004,0.8660254037844384,-0.0096,556.75
47.56,49,161,0,6,0.49999999999999994,-0.8660254037844387,5.8944,50.36
1573.77,302,1079,0,11,-0.8660254037844386,0.5000000000000001,4.7025,1647.78
72.6,196,706,1,7,1.2246467991473532e-16,-1.0,6.6553,77.43
110.02,118,1039,1,8,-0.4999999999999997,-0.8660254037844388,3.5512,113.92
144.72,188,397,2,2,0.49999999999999994,0.8660254037844387,3.1435,149.27
3585.22,353,318,0,5,0.8660254037844387,-0.4999999999999998,7.195,3843.18
3616.54,313,301,1,9,-0.8660254037844385,-0.5000000000000004,2.6394,3711.99
436.05,305,652,1,11,-0.8660254037844386,0.5000000000000001,2.8165,448.33
510.97,169,458,0,2,0.49999999999999994,0.8660254037844387,2.2658,522.55
119.12,286,590,0,1,0.0,1.0,-0.5119,118.51
307.4,140,623,1,9,-0.8660254037844385,-0.5000000000000004,5.0099,322.8
4826.65,251,709,0,6,0.49999999999999994,-0.8660254037844387,6.3063,5131.04
2539.5,234,1558,1,11,-0.8660254037844386,0.5000000000000001,1.0724,2566.74
993.29,91,320,1,1,0.0,1.0,-4.6892,946.71
219.45,97,1346,0,5,0.8660254037844387,-0.4999999999999998,4.7034,229.77
1649.67,22,645,0,1,0.0,1.0,-3.0548,1599.28
4618.95,51,1132,3,9,-0.8660254037844385,-0.5000000000000004,-1.7609,4537.61
5000.0,158,1167,1,11,-0.8660254037844386,0.5000000000000001,1.5956,5079.78
923.32,174,1230,1,2,0.49999999999999994,0.8660254037844387,2.881,949.92
132.9,60,1640,1,4,1.0,6.123233995736766e-17,2.0419,135.62
5000.0,152,1698,1,11,-0.8660254037844386,0.5000000000000001,2.8847,5144.23
464.6,221,358,2,1,0.0,1.0,0.7182,467.94
55.07,85,793,1,12,-0.5000000000000004,0.8660254037844384,-1.3793,54.31
71.39,123,829,0,11,-0.8660254037844386,0.5000000000000001,1.6146,72.54
734.83,134,805,0,2,0.49999999999999994,0.8660254037844387,2.5275,753.41
3191.7,184,1488,0,2,0.49999999999999994,0.8660254037844387,0.4573,3206.3
4349.17,134,1054,1,9,-0.8660254037844385,-0.5000000000000004,3.9827,4522.38
3859.38,269,630,0,1,0.0,1.0,0.4698,3877.51
948.21,119,1612,1,7,1.2246467991473532e-16,-1.0,5.254,998.03
5000.0,158,1247,2,1,0.0,1.0,0.1171,5005.86
113.71,138,1205,0,7,1.2246467991473532e-16,-1.0,5.4227,119.88
80.0,66,958,0,5,0.8660254037844387,-0.4999999999999998,4.94,83.96
41.09,250,255,1,9,-0.8660254037844385,-0.5000000000000004,0.8249,41.43
2367.72,86,1458,0,11,-0.8660254037844386,0.5000000000000001,-0.5469,2354.77
4244.93,108,1314,1,6,0.49999999999999994,-0.8660254037844387,2.6407,4357.03
1966.24,290,262,0,8,-0.4999999999999997,-0.8660254037844388,6.1633,2087.43
3402.35,347,411,0,8,-0.4999999999999997,-0.8660254037844388,2.8503,3499.33
562.72,245,602,1,12,-0.5000000000000004,0.8660254037844384,1.0993,568.9
1481.27,335,416,0,3,0.8660254037844386,0.5000000000000001,2.8754,1523.86
250.06,312,949,0,3,0.8660254037844386,0.5000000000000001,4.2334,260.65
1823.76,176,841,0,5,0.8660254037844387,-0.4999999999999998,3.5817,1889.08
1369.51,281,354,0,9,-0.8660254037844385,-0.5000000000000004,2.9629,1410.09
403.15,120,1200,2,11,-0.8660254037844386,0.5000000000000001,0.5475,405.35
50.71,168,462,0,4,1.0,6.123233995736766e-17,4.8075,53.15
131.95,195,276,0,2,0.49999999999999994,0.8660254037844387,0.2982,132.34
3973.05,351,1437,0,8,-0.4999999999999997,-0.8660254037844388,2.8231,4085.22
673.34,310,502,0,8,-0.4999999999999997,-0.8660254037844388,6.1506,714.76
268.7,179,383,0,5,0.8660254037844387,-0.4999999999999998,6.1205,285.14
4707.39,238,1194,1,3,0.8660254037844386,0.5000000000000001,0.1889,4716.28
311.13,74,1156,0,11,-0.8660254037844386,0.5000000000000001,3.7458,322.78
185.72,294,454,1,11,-0.8660254037844386,0.5000000000000001,3.3056,191.86
1313.64,202,126,0,9,-0.8660254037844385,-0.5000000000000004,1.0887,1327.94
308.68,194,1282,0,7,1.2246467991473532e-16,-1.0,4.9394,323.93
391.32,280,778,0,4,1.0,6.123233995736766e-17,3.0978,403.44
1423.81,231,845,1,5,0.8660254037844387,-0.4999999999999998,3.9447,1479.97
373.34,26,1061,2,1,0.0,1.0,-1.6113,367.32
228.92,105,898,0,3,0.8660254037844386,0.5000000000000001,3.6783,237.34
58.19,64,1341,2,6,0.49999999999999994,-0.8660254037844387,4.9222,61.06
2052.09,268,162,0,6,0.49999999999999994,-0.8660254037844387,1.7156,2087.29
489.53,12,519,1,1,0.0,1.0,-3.9719,470.09
3327.62,74,1509,1,12,-0.5000000000000004,0.8660254037844384,0.4744,3343.4
698.75,218,288,0,4,1.0,6.123233995736766e-17,1.7693,711.11
153.04,254,1366,0,7,1.2246467991473532e-16,-1.0,6.5432,163.05
247.76,184,629,0,6,0.49999999999999994,-0.8660254037844387,5.9686,262.55
291.94,315,519,1,6,0.49999999999999994,-0.8660254037844387,6.6405,311.33
1651.94,336,910,0,11,-0.8660254037844386,0.5000000000000001,1.2798,1673.08
